Crash_ID,Crash_Datetime,Crash_Speed_Limit,Road_Algn_ID,Surf_Cond_ID,Wthr_Cond_ID,Light_Cond_ID,Crash_Sev_ID,Damaged_Property,Death_Cnt,Tot_Injry_Cnt,Prsn_Injry_Sev_ID,Prsn_Ejct_ID,Prsn_Airbag_ID,Rpt_Street_Name,Rpt_Sec_Hwy_Num,Crash_Time,risk_level
18513808,10/6/2021 6:30,45,1,1,1,3,3,,0,1,0,0,0,IH 10E WB,1604,1,2
18526507,10/6/2021 11:37,40,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,2,1
18515301,10/6/2021 11:39,45,2,1,1,1,2,8 FT SECTION OF GUARD RAIL 1 POST,0,1,2,0,2,US HWY 90,1604,2,2
18516113,10/6/2021 13:15,35,1,1,1,1,1,,0,0,5,0,2,US HWY 281 N SB,1604,3,1
18516118,10/6/2021 14:48,40,1,1,1,1,3,,0,1,0,0,0,SHAENFIELD,1604,3,2
18516812,10/6/2021 18:50,45,1,1,1,1,3,,0,1,5,0,2,BANDERA,1604,4,2
18521138,10/7/2021 10:59,5,1,1,1,3,1,,0,0,5,0,2,IH 10 W,,2,1
18517257,10/7/2021 12:01,65,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,2,1
18518316,10/7/2021 18:09,45,1,1,1,2,3,,0,5,3,0,2,IH 10 W,1604,4,3
18521184,10/8/2021 2:19,45,1,1,1,3,2,,0,1,2,0,2,CULEBRA,1604,1,2
18521301,10/8/2021 12:16,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18519592,10/8/2021 14:26,15,2,1,1,1,3,,0,1,5,0,2,UTSA,,3,2
18520085,10/8/2021 17:00,15,1,1,1,1,1,,0,0,0,0,0,LA CANTERA PKWY,1604,4,1
18523916,10/8/2021 18:18,50,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18519712,10/8/2021 18:19,60,1,1,1,3,1,,0,0,5,0,2,LOOP 1604 N,1604,4,1
18519731,10/8/2021 18:21,35,1,1,1,1,3,,0,1,3,0,2,OCONNOR,1604,4,2
18520583,10/8/2021 20:38,30,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,2,1
18520020,10/8/2021 21:38,45,1,1,1,3,1,,0,0,5,0,2,BLANCO,1604,2,1
18521142,10/9/2021 3:28,35,4,1,1,4,1,,0,0,5,0,2,IH 10 W OFRP,1604,1,2
18541319,10/9/2021 12:33,65,2,1,1,1,1,,0,0,5,0,2,IH 10,1604,2,2
18520820,10/9/2021 15:40,60,1,1,1,1,3,,0,1,3,0,2,IH 10 E WB,1604,3,2
18519809,10/9/2021 15:45,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18521146,10/9/2021 22:55,45,1,1,1,3,1,,0,0,5,0,2,IH 10 W,,1,1
18521140,10/10/2021 0:30,45,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,1,1
18522961,10/10/2021 16:53,30,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,4,1
18522986,10/10/2021 18:30,45,1,1,1,1,1,,0,0,0,0,0,FM 2252,1604,4,1
18525112,10/11/2021 14:20,45,2,1,1,1,1,,0,0,5,0,2,UTSA,,3,2
18525794,10/12/2021 1:40,45,1,1,1,4,0,,0,0,,,,IH 10 W,,1,4
18534464,10/12/2021 4:26,45,1,2,2,4,0,DAMAGE TO GUARDRAIL,0,0,0,0,0,US HWY 90 W EB,1604,1,1
18526246,10/12/2021 5:57,35,1,2,1,3,3,,0,1,5,0,1,US HWY 90 W ACCESS,1604,1,2
18545464,10/12/2021 11:50,45,1,2,2,1,1,,0,0,5,0,2,IH 10 W,,2,2
18525504,10/12/2021 12:08,35,1,2,2,1,1,,0,0,5,0,2,IH10W,1604,2,2
18527431,10/12/2021 17:54,35,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,4,2
18528388,10/13/2021 0:46,35,1,1,1,3,1,,0,0,0,0,0,UTSA,,1,1
18530668,10/13/2021 8:25,45,2,1,1,1,1,,0,0,0,0,2,KYLE SEALE,1604,4,2
18529340,10/13/2021 14:25,65,1,1,1,1,1,,0,0,5,4,2,NOT REPORTED,1604,3,1
18532003,10/13/2021 20:45,45,1,2,2,3,1,,0,0,0,0,0,1604,1604,2,1
18578338,10/14/2021 0:01,65,2,2,2,4,1,,0,0,0,0,0,IH10,1604,1,2
18528746,10/14/2021 6:13,55,1,2,2,4,1,,0,0,5,0,2,10,1604,1,2
18529319,10/14/2021 9:33,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18530749,10/14/2021 11:30,45,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,2,1
18532266,10/14/2021 12:00,30,1,1,1,1,0,,0,0,0,0,0,SONTERRA,1604,2,1
18530603,10/14/2021 20:46,45,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,2,1
18534627,10/15/2021 7:45,35,1,1,1,1,1,,0,0,5,0,2,MILITARY,1604,4,1
18531883,10/15/2021 9:40,70,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,4,1
18534628,10/15/2021 9:44,10,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18531895,10/15/2021 11:21,35,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18534629,10/15/2021 13:07,5,1,1,1,1,3,,0,1,0,0,0,UTSA,,3,2
18532875,10/15/2021 13:25,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18532913,10/15/2021 13:30,-1,1,1,1,1,1,,0,0,0,0,0,CULEBRA,1604,3,1
18534906,10/15/2021 15:15,60,1,2,2,1,3,,0,2,5,0,2,IH 10 W,,3,2
18537109,10/16/2021 2:30,45,2,1,1,3,1,,0,0,5,0,2,UTSA,,1,2
18534605,10/16/2021 13:06,55,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W WB,1604,3,1
18540947,10/16/2021 13:39,65,1,1,1,1,1,,0,0,5,0,2,10,1604,3,1
18535853,10/16/2021 15:00,-1,1,1,0,0,0,,0,0,0,0,0,LOOP 1604,1604,3,1
18533303,10/16/2021 19:30,65,1,1,1,4,1,,0,0,5,0,2,IH 10 W,1604,2,1
18545619,10/16/2021 22:00,65,2,1,1,3,1,,0,0,0,0,0,NOT REPORTED,1604,1,1
18534031,10/16/2021 22:43,50,3,1,1,3,3,,0,1,3,0,3,IH 10 W,,1,2
18547960,10/17/2021 8:53,50,3,1,1,1,1,SPEED LIMIT SIGN (50 MPH),0,0,5,0,3,IH 10 W,,4,2
18534925,10/17/2021 10:46,45,1,1,1,1,1,,0,0,5,0,3,NOT REPORTED,1604,2,2
18540944,10/17/2021 13:16,40,1,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,3,1
18537915,10/17/2021 13:31,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W NB,1604,3,1
18545444,10/17/2021 19:14,15,1,1,1,4,0,,0,0,0,0,0,LOOP 1604 N,1604,2,1
18534433,10/17/2021 21:05,45,1,1,1,3,1,,0,0,5,0,2,IH 10 W,1604,2,1
18537261,10/18/2021 11:05,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18540982,10/18/2021 13:55,45,1,1,1,1,3,,0,3,3,0,2,IH 10 W,,3,2
18538298,10/18/2021 14:30,45,1,1,1,1,1,,0,0,5,0,2,BULVERDE RD,1604,3,1
18541024,10/18/2021 15:18,40,1,1,1,1,1,,0,0,5,0,2,BRAUN,1604,3,1
18540823,10/18/2021 15:30,35,1,1,1,1,1,,0,0,5,0,2,GOLD CANYON,1604,3,1
18541042,10/18/2021 18:54,70,1,1,1,1,3,,0,1,3,0,3,IH 10 W,,4,2
18540140,10/19/2021 8:35,45,3,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,4,2
18540223,10/19/2021 13:27,70,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18546292,10/19/2021 15:26,45,1,1,1,1,3,,0,2,3,0,2,IH 10 W,,3,2
18541071,10/19/2021 16:15,40,1,1,1,1,3,,0,1,5,0,2,HAUSMAN,1604,4,2
18543063,10/19/2021 18:00,45,1,0,1,1,2,,0,1,0,0,0,BLANCO,1604,4,1
18557102,10/20/2021 12:00,20,1,0,0,0,0,,0,0,0,0,0,BANDERA RD,1604,2,1
18545666,10/20/2021 17:30,45,1,1,1,1,1,,0,0,5,0,2,MILITARY,1604,4,1
18543041,10/20/2021 17:37,65,2,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18543303,10/21/2021 10:55,45,1,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,2,1
18543991,10/21/2021 11:45,35,1,1,1,1,3,,0,5,3,0,2,UTSA,,2,3
18545631,10/21/2021 12:05,30,1,1,1,1,0,,0,0,0,0,0,NACOGDOCHES,1604,2,1
18543440,10/21/2021 13:07,45,1,1,1,1,3,,0,2,3,0,2,VANCE JACKSON,1604,3,2
18544914,10/21/2021 17:00,45,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,4,1
18545697,10/22/2021 7:19,45,1,1,1,2,1,TXDOT ONE WAY SIGN,0,0,5,0,3,US HWY 281,1604,4,2
18546183,10/22/2021 11:38,65,1,1,1,1,2,,0,1,5,0,2,IH 10 W,410,2,2
18545357,10/22/2021 14:34,45,1,1,1,1,3,,0,3,3,0,2,UTSA,10,3,2
18546230,10/22/2021 14:52,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18546213,10/22/2021 15:18,70,1,1,1,1,3,,0,1,3,0,2,LOOP 1604 E,1604,3,2
18546294,10/22/2021 18:20,45,3,4,1,1,1,,0,0,5,4,2,MILITARY,1604,4,2
18546264,10/22/2021 20:40,15,1,1,1,3,1,TREE,0,0,5,0,2,IH 10 W,10,2,1
18546427,10/22/2021 21:17,35,1,1,1,3,1,,0,0,5,0,3,US HWY 90 W,1604,2,2
18546415,10/22/2021 21:17,45,2,1,1,3,1,,0,0,5,0,3,BLANCO,1604,2,2
18550155,10/22/2021 21:30,15,0,1,0,3,0,,0,0,0,0,0,IH 10 W,,2,1
18561628,10/23/2021 12:13,65,1,1,1,1,3,,0,1,5,0,3,IH 10 W,,2,2
18547018,10/23/2021 16:15,45,1,1,1,1,1,,0,0,0,0,0,US 281,1604,4,1
18546400,10/23/2021 16:30,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,1604,4,1
18547224,10/23/2021 17:28,10,1,1,1,1,1,,0,0,0,0,0,IH 10 W,,4,1
18550486,10/23/2021 19:55,65,1,1,1,3,1,,0,0,5,0,2,1604,1604,2,1
18557423,10/23/2021 21:27,35,1,1,1,3,1,,0,0,5,0,2,US 90,1604,2,1
18557419,10/24/2021 0:07,70,1,1,1,3,2,,0,3,5,0,2,90,1604,1,2
18547226,10/24/2021 2:23,65,2,2,2,3,1,,0,0,5,0,3,IH 10 W,,1,2
18554034,10/24/2021 3:00,10,1,1,1,3,0,,0,0,0,0,0,UTSA,10,1,1
18549383,10/24/2021 14:33,5,1,1,1,1,1,,0,0,0,0,0,1604 N,1604,3,1
18560474,10/24/2021 18:45,45,1,1,1,1,3,,0,1,5,0,2,NOT REPORTED,1604,4,2
18550134,10/24/2021 20:44,5,2,1,1,3,1,,0,0,5,0,2,US HWY 281 N,1604,2,2
18557032,10/24/2021 22:58,-1,1,1,1,3,0,,0,0,0,0,0,WHITE FAWN,1604,1,1
18550482,10/25/2021 2:25,65,1,1,1,3,3,,0,2,5,0,2,IH 10 W,,1,2
18559186,10/25/2021 11:45,10,1,1,1,1,0,,0,0,0,0,0,PRIVATE,1604,2,1
18552970,10/25/2021 12:45,40,1,1,1,1,1,,0,0,5,0,2,MILITARY,1604,2,1
18554061,10/25/2021 14:20,45,2,1,1,1,1,,0,0,0,0,0,UTSA,,3,1
18554086,10/25/2021 15:59,-1,1,1,1,1,3,,0,2,3,0,2,UTSA,,3,2
18551673,10/25/2021 16:50,40,1,1,1,1,1,,0,0,5,0,2,STONE OAK,1604,4,1
18557449,10/25/2021 17:30,45,1,1,1,1,2,,0,1,2,0,2,POTRANCO,1604,4,2
18604664,10/26/2021 4:41,60,1,2,2,3,1,,0,0,5,0,2,IH 10,1604,1,2
18552882,10/26/2021 7:09,65,1,1,1,2,1,,0,0,5,0,2,LOOP 1604 W,1604,4,1
18552887,10/26/2021 8:35,65,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,4,1
18557062,10/26/2021 14:52,-1,1,1,1,1,3,,0,2,3,0,2,LA CANTERA,1604,3,2
18557061,10/26/2021 14:55,45,1,1,1,1,1,,0,0,5,0,2,BLANCO,1604,3,1
18552519,10/26/2021 16:15,45,1,1,1,1,3,,0,1,5,0,2,NACOGDOCHES,1604,4,2
18559136,10/27/2021 5:30,65,2,2,2,3,1,,0,0,0,0,0,US HWY 281,1604,1,2
18561627,10/27/2021 6:01,65,1,4,2,3,2,,0,1,2,0,2,IH 10,1604,1,2
18589342,10/27/2021 12:00,40,1,1,1,1,1,,0,0,0,0,0,STONE OAK,1604,2,1
18559143,10/27/2021 17:00,45,1,1,1,1,1,,0,0,5,0,2,STONE OAK,1604,4,1
18558656,10/28/2021 9:36,65,4,1,1,1,3,,0,2,3,0,2,IH 10 W,,4,3
18556882,10/28/2021 13:01,45,2,1,1,1,2,,0,1,2,0,2,STATE HWY 151,1604,3,2
18556919,10/28/2021 13:14,45,2,1,1,1,1,,0,0,5,0,2,US HWY 90,1604,3,2
18559164,10/28/2021 14:39,75,1,1,1,1,3,,0,1,0,0,0,1604,1604,3,2
18557851,10/28/2021 16:51,50,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18559172,10/28/2021 17:01,60,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18613007,10/28/2021 17:05,45,1,1,1,1,1,,0,0,5,0,2,HAUSMAN,1604,4,1
18559051,10/28/2021 21:15,45,1,1,1,3,1,,0,0,5,0,2,JOHN PEACE,1604,2,1
18558765,10/29/2021 13:17,70,1,1,1,1,1,,0,0,5,0,2,LOOP 1604 W,1604,3,1
18559448,10/29/2021 16:20,45,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,4,1
18559202,10/29/2021 16:27,60,1,1,1,1,1,,0,0,5,0,2,1604,1604,4,1
18559154,10/29/2021 16:34,65,2,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18561291,10/30/2021 7:00,35,2,0,0,0,0,,0,0,0,0,2,FM 1560,1604,4,1
18560025,10/30/2021 11:00,65,1,1,1,1,1,,0,0,5,0,2,NOT REPORTED,1604,2,1
18561297,10/30/2021 15:38,45,3,1,1,1,1,,0,0,0,0,0,1604,1604,3,1
18561299,10/30/2021 17:00,35,1,1,1,1,1,,0,0,5,0,2,UTSA,,4,1
18561305,10/30/2021 18:30,35,2,1,1,1,3,,0,1,5,0,2,FM 1560,1604,4,2
18573447,10/31/2021 2:09,65,1,1,1,4,2,,0,1,2,0,3,1604,1604,1,2
18571647,10/31/2021 2:11,15,1,1,1,3,1,,0,0,0,0,0,UTSA,,1,1
18561691,10/31/2021 3:40,5,1,1,1,3,1,,0,0,5,0,2,IH 10 W,10,1,1
18561692,10/31/2021 4:08,35,1,1,1,4,2,,0,1,5,0,2,UTSA,,1,2
18563593,10/31/2021 9:16,40,1,1,1,1,1,15 FT GUARD RAIL DAMAGED,0,0,5,0,2,NOT REPORTED,1604,4,1
18574487,10/31/2021 12:57,65,1,1,1,1,3,,0,1,5,0,3,IH 10 W WB,1604,2,2
18588127,10/31/2021 13:21,45,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,3,1
18566436,11/1/2021 21:00,20,1,1,1,3,0,,0,0,0,0,0,UTSA,,2,1
18567358,11/2/2021 10:13,65,3,1,1,1,0,SMT-1000 DIGITAL SIGN BOARD,0,0,0,0,0,IH 10 W,,2,1
18567309,11/2/2021 12:00,45,2,1,1,1,1,,0,0,5,0,2,UTSA,,2,2
18568168,11/2/2021 13:34,40,1,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,3,1
18567717,11/2/2021 15:00,40,1,1,1,1,3,,0,2,3,0,3,281N,1604,3,2
18568192,11/2/2021 16:40,25,1,1,1,1,3,,0,3,3,0,2,LA CANTERA,1604,4,2
18568190,11/2/2021 17:00,70,1,1,1,1,1,,0,0,0,0,0,1604,1604,4,1
18571563,11/2/2021 21:27,70,1,1,1,3,1,,0,0,0,0,0,LOOP 1604 N,1604,2,1
18574663,11/3/2021 3:25,45,1,1,1,4,1,,0,0,5,0,2,LOOP 1604,1604,1,1
18569764,11/3/2021 11:03,10,1,1,1,1,1,,0,0,5,0,2,CULEBRA,1604,2,1
18570715,11/3/2021 14:45,-1,1,1,1,1,1,,0,0,5,0,2,CHASE HILL,1604,3,1
18574039,11/3/2021 18:00,-1,1,2,2,2,0,,0,0,0,0,0,NACOGDOCHES,1604,4,1
18570704,11/3/2021 19:30,65,1,2,1,3,1,,0,0,0,0,0,IH 10 W,,2,1
18575516,11/3/2021 20:00,10,1,2,2,3,0,,0,0,0,0,0,LA CANTERA,1604,2,1
18571821,11/4/2021 7:10,5,1,1,1,4,1,,0,0,0,0,0,IH 10 W,,4,1
18570957,11/4/2021 13:42,65,3,1,1,1,3,,0,2,3,0,2,IH 10 W,,3,2
18572748,11/4/2021 17:06,70,1,1,1,1,3,,0,2,3,0,2,IH 10 W,1604,4,2
18573409,11/4/2021 18:05,45,1,1,1,1,3,,0,1,0,0,0,OCONNOR,1604,4,2
18571396,11/4/2021 23:28,35,1,2,1,3,1,,0,0,0,0,0,UTSA,,1,1
18587223,11/5/2021 9:26,5,1,1,1,1,1,,0,0,0,0,0,N LOOP 1604 W,1604,4,1
18573146,11/5/2021 11:30,45,1,1,1,1,1,,0,0,0,0,0,IH 10 W ACCESS,1604,2,1
18590341,11/5/2021 12:58,-1,2,1,1,1,1,,0,0,5,0,2,PRIVATE ROADWAY,1604,2,2
18574063,11/5/2021 15:03,10,1,1,1,1,1,,0,0,0,0,0,IH 10 W,10,3,1
18575292,11/5/2021 16:00,55,1,1,1,1,1,,0,0,5,0,2,US HWY 281 S,1604,4,1
18573403,11/5/2021 17:30,30,1,1,1,1,1,,0,0,5,0,2,US HWY 281 N FRONTAGE RD,1604,4,1
18573500,11/5/2021 21:31,65,3,1,1,3,1,,0,0,5,0,3,NOT REPORTED,1604,2,2
18576020,11/5/2021 23:15,60,1,1,1,3,2,,0,1,2,0,2,W LOOP 1604,1604,1,2
18574268,11/6/2021 13:10,45,1,1,1,1,2,,0,2,5,0,2,US 281,1604,3,2
18575177,11/6/2021 14:27,5,1,1,1,1,0,,0,0,0,0,0,LA CANTERA,1604,3,1
18579734,11/6/2021 16:30,35,1,1,1,1,1,,0,0,5,0,2,US HWY 90 W,1604,4,1
18574471,11/6/2021 16:50,40,1,1,1,1,1,,0,0,0,0,0,281,1604,4,1
18575224,11/6/2021 20:30,45,1,1,1,3,3,,0,1,5,0,2,NOT REPORTED,1604,2,2
18575501,11/6/2021 20:42,45,1,1,1,4,1,,0,0,5,0,2,VANCE JACKSON RD,1604,2,1
18578368,11/7/2021 1:37,35,1,1,1,3,2,,0,1,0,0,0,BRAUN,1604,1,1
18575445,11/7/2021 1:52,15,1,1,1,3,1,,0,0,0,0,0,BLANCO,1604,1,1
18584875,11/7/2021 2:00,45,2,1,3,3,3,LIGHT POLE DOWN,0,3,2,0,0,BITTERS,1604,1,2
18576904,11/7/2021 13:15,65,1,1,1,1,3,,0,1,5,0,2,IH10W,1604,3,2
18577456,11/7/2021 14:40,35,1,1,1,1,2,,0,1,5,0,2,MILITARY,1604,3,2
18578391,11/7/2021 22:47,30,1,1,1,3,1,,0,0,0,0,0,BITTERS,1604,1,1
18578492,11/8/2021 7:15,40,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18580949,11/8/2021 8:35,40,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18578052,11/8/2021 13:00,15,1,1,1,1,0,,0,0,0,0,0,IH 10 W,,3,1
18579715,11/8/2021 14:34,30,1,1,1,1,2,,0,3,2,0,3,IH 10 W NB,1604,3,2
18579747,11/8/2021 15:16,30,1,1,1,1,1,,0,0,0,0,0,10,1604,3,1
18579861,11/8/2021 15:57,40,1,1,1,1,1,,0,0,5,0,3,POTRANCO,1604,3,2
18578164,11/8/2021 18:40,45,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,4,1
18583857,11/8/2021 18:44,45,1,1,1,3,2,,0,1,2,0,2,POTRANCO,1604,4,2
18591776,11/8/2021 20:42,55,2,1,1,3,1,,0,0,5,0,2,IH 10 W,,2,2
18609211,11/9/2021 12:36,-1,1,1,1,1,3,PARKING SIGN,0,1,3,0,2,IH 10 W,,2,2
18583198,11/9/2021 12:52,10,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,2,1
18584042,11/9/2021 17:04,40,2,1,1,1,3,,0,2,3,0,2,UTSA,,4,2
18583602,11/10/2021 11:22,45,2,1,1,1,3,,0,1,5,0,2,TXHWY 151,1604,2,2
18586925,11/10/2021 11:28,60,1,1,1,1,1,,0,0,0,0,0,US HWY 90,1604,2,1
18584097,11/10/2021 11:30,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18583569,11/10/2021 11:50,45,1,1,1,1,1,,0,0,5,0,2,IH 10,1604,2,1
18584090,11/10/2021 14:06,45,1,1,1,1,3,,0,1,3,0,1,BANDERA,1604,3,2
18584712,11/10/2021 21:28,45,2,1,1,3,1,CONCRETE AND POLE DAMAGE ABOVE DRAINAGE,0,0,5,0,2,IH 10 W,,2,2
18584743,11/11/2021 2:15,45,3,1,1,3,1,,0,0,5,0,2,UTSA,10,1,2
18584797,11/11/2021 2:27,30,1,1,1,3,1,GUARDRAIL DAMAGE - 20 FEET,0,0,5,0,3,US HWY 281,1604,1,2
18584723,11/11/2021 16:45,65,1,1,1,1,1,,0,0,0,0,0,IH 10 W,410,4,1
18613075,11/11/2021 19:34,10,1,1,1,3,1,,0,0,5,0,2,POTRANCO,1604,2,1
18584715,11/11/2021 19:40,65,3,1,1,3,1,,0,0,5,0,2,IH 10 W,,2,2
18585895,11/11/2021 20:00,45,2,1,1,3,2,,0,2,2,0,2,ALAMO RANCH,1604,2,2
18598902,11/12/2021 4:08,65,1,1,1,3,1,,0,0,5,0,3,US HWY 90,1604,1,2
18586170,11/12/2021 11:17,45,1,1,1,1,3,POLE,0,1,5,0,2,IH 10 W,1604,2,2
18586258,11/12/2021 11:30,65,1,1,1,1,2,,0,1,2,0,3,NOT REPORTED,1604,2,2
18587488,11/12/2021 19:19,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,2,1
18587461,11/12/2021 19:20,45,1,1,1,3,1,,0,0,5,0,2,IH 10 W,,2,1
18587039,11/13/2021 8:29,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18638395,11/13/2021 14:00,10,1,0,0,1,1,,0,0,0,0,0,LA CANTERA,1604,3,1
18588611,11/13/2021 14:25,35,1,1,1,1,1,,0,0,5,0,2,10,1604,3,1
18588763,11/13/2021 18:44,65,1,1,1,1,3,,0,2,3,0,2,IH 10 W,410,4,2
18589344,11/14/2021 6:00,15,1,1,1,3,0,,0,0,0,0,0,NACOGDOCHES,1604,1,1
18588412,11/14/2021 10:40,60,2,1,1,1,1,TXDOT GUARD RAIL,0,0,5,0,3,LOOP 1604,1604,2,2
18590120,11/14/2021 12:31,65,1,1,1,1,1,,0,0,5,0,2,IH10W,1604,2,1
18590848,11/14/2021 16:23,40,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18592378,11/15/2021 14:00,45,1,1,1,1,3,,0,2,3,0,2,US 281,1604,3,2
18594777,11/15/2021 16:19,35,1,1,1,1,3,,0,1,3,0,2,UTSA,,4,2
18591774,11/15/2021 17:24,45,2,1,1,1,3,,0,1,5,0,2,UTSA,,4,2
18601472,11/15/2021 19:00,65,1,1,1,3,1,,0,0,5,0,2,HWY 151,1604,2,1
18591916,11/15/2021 21:58,40,1,1,1,4,1,,0,0,5,0,2,NW MILITARY,1604,2,1
18612032,11/16/2021 2:53,65,1,2,1,3,3,,0,2,3,3,3,W LOOP 1604,1604,1,2
18594142,11/16/2021 4:58,65,1,1,3,3,1,,0,0,5,0,2,LOOP 1604,1604,1,2
18606505,11/16/2021 9:34,40,1,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,4,1
18595981,11/17/2021 9:39,45,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,1
18596869,11/17/2021 10:45,40,1,1,1,1,1,,0,0,5,0,2,SHAENFIELD,1604,2,1
18595859,11/17/2021 12:25,45,1,1,1,1,1,,0,0,5,0,2,US HWY 90,1604,2,1
18622064,11/17/2021 15:00,-1,1,0,0,0,0,,0,0,0,0,0,LOOP 1604,1604,3,1
18602179,11/17/2021 15:32,5,1,0,0,1,0,,0,0,0,0,0,SAN PEDRO,1604,3,1
18597228,11/17/2021 15:34,65,1,1,1,1,3,,0,1,5,0,2,IH 10 W,,3,2
18598998,11/18/2021 7:00,55,2,1,1,2,3,,0,1,5,0,2,ALAMO RANCH,1604,4,2
18598988,11/18/2021 7:50,45,3,1,1,1,1,,0,0,5,0,2,1604 E,1604,4,2
18601401,11/18/2021 11:45,40,1,1,1,1,1,,0,0,0,0,0,BLANCO,1604,2,1
18601115,11/18/2021 12:20,45,1,1,1,1,1,,0,0,5,0,2,1604,1604,2,1
18601677,11/19/2021 7:59,60,3,1,1,1,1,,0,0,5,0,2,IH 10 W,,4,2
18602190,11/19/2021 8:28,40,1,1,1,1,1,,0,0,5,0,2,VANCE JACKSON,1604,4,1
18603974,11/19/2021 14:35,65,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18601456,11/19/2021 15:40,45,1,1,1,1,1,,0,0,5,0,2,POTRANCO,1604,3,1
18601813,11/19/2021 15:41,50,1,1,1,1,1,,0,0,5,0,3,US HWY 90 W,1604,3,2
18649040,11/19/2021 17:38,45,1,1,1,1,3,,0,1,5,0,2,CULEBRA,1604,4,2
18602572,11/20/2021 15:10,45,1,1,1,1,2,,0,1,5,0,2,POTRANCO,1604,3,2
18602059,11/20/2021 21:59,45,1,1,1,4,3,,0,1,3,0,3,IH 10 W,,2,2
18611549,11/21/2021 15:20,5,1,1,1,1,1,,0,0,5,0,2,IH 10 W,,3,1
18608088,11/22/2021 16:23,35,2,1,1,1,1,,0,0,0,0,0,UTSA,,4,1
18604679,11/22/2021 18:59,40,1,1,1,3,3,,0,1,3,0,2,BULVERDE,1604,4,2
18607136,11/23/2021 7:18,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,4,1
18618880,11/23/2021 11:15,35,1,1,1,1,3,,0,1,3,0,3,SHAENFIELD,1604,2,2
18608188,11/23/2021 18:25,65,2,1,1,3,1,,0,0,5,0,2,IH 10 W,,4,2
18644428,11/23/2021 18:40,65,1,1,1,3,1,,0,0,0,0,0,IH 10 W,,4,1
18620966,11/24/2021 2:50,60,1,1,1,3,1,POWER POLE AND WIRES,0,0,5,0,3,NOT REPORTED,1604,1,2
18611541,11/24/2021 12:02,65,1,1,1,1,3,,0,2,3,0,2,IH 10 W,,2,2
18612581,11/24/2021 14:10,30,1,1,1,1,1,,0,0,5,0,2,UTSA,,3,1
18611870,11/24/2021 19:04,65,1,1,1,3,2,,0,6,2,0,3,IH 10 W WB,1604,2,3
18609028,11/24/2021 19:13,50,1,1,1,3,3,,0,1,3,0,2,IH 10 W,,2,2
18611731,11/25/2021 0:21,65,3,2,1,4,1,,0,0,5,0,3,1604,1604,1,2
18618793,11/25/2021 6:20,65,1,2,2,3,3,,0,1,3,0,3,IH 10 W,,1,2
18670432,11/25/2021 10:37,45,1,1,1,1,3,,0,2,5,0,2,BANDERA,1604,2,2
